DATE,THREEFF2
2003-07-18,2.5104
2003-07-21,2.5894
2003-07-22,2.6500
2003-07-23,2.6182
2003-07-24,2.6503
2003-07-25,2.6678
2003-07-28,2.7504
2003-07-29,2.8539
2003-07-30,2.8224
2003-07-31,2.9434
2003-08-01,3.0012
2003-08-04,2.9065
2003-08-05,3.0188
2003-08-06,2.9196
2003-08-07,2.8581
2003-08-08,2.8302
2003-08-11,2.9112
2003-08-12,2.8911
2003-08-13,3.0562
2003-08-14,3.0793
2003-08-15,3.0846
2003-08-18,3.0513
2003-08-19,2.9593
2003-08-20,3.0015
2003-08-21,3.1330
2003-08-22,3.1299
2003-08-25,3.1832
2003-08-26,3.1609
2003-08-27,3.2112
2003-08-28,3.1025
2003-08-29,3.1192
2003-09-01,.
2003-09-02,3.2548
2003-09-03,3.2707
2003-09-04,3.1699
2003-09-05,2.9543
2003-09-08,2.9417
2003-09-09,2.8923
2003-09-10,2.7865
2003-09-11,2.8227
2003-09-12,2.7670
2003-09-15,2.7376
2003-09-16,2.7243
2003-09-17,2.6625
2003-09-18,2.6764
2003-09-19,2.6996
2003-09-22,2.7535
2003-09-23,2.7412
2003-09-24,2.6893
2003-09-25,2.6535
2003-09-26,2.5750
2003-09-29,2.5915
2003-09-30,2.4675
2003-10-01,2.4294
2003-10-02,2.4680
2003-10-03,2.6590
2003-10-06,2.6474
2003-10-07,2.7306
2003-10-08,2.7366
2003-10-09,2.7787
2003-10-10,2.7617
2003-10-13,.
2003-10-14,2.8331
2003-10-15,2.9065
2003-10-16,3.0391
2003-10-17,3.0151
2003-10-20,3.0136
2003-10-21,3.0029
2003-10-22,2.9190
2003-10-23,2.9398
2003-10-24,2.8456
2003-10-27,2.8909
2003-10-28,2.8102
2003-10-29,2.8687
2003-10-30,2.9498
2003-10-31,2.9457
2003-11-03,3.0113
2003-11-04,2.9766
2003-11-05,3.0345
2003-11-06,3.1275
2003-11-07,3.1905
2003-11-10,3.2277
2003-11-11,.
2003-11-12,3.1986
2003-11-13,3.0566
2003-11-14,2.9447
2003-11-17,2.8726
2003-11-18,2.8515
2003-11-19,2.9264
2003-11-20,2.8737
2003-11-21,2.8670
2003-11-24,2.9512
2003-11-25,2.9318
2003-11-26,3.0030
2003-11-27,.
2003-11-28,3.1215
2003-12-01,3.2210
2003-12-02,3.2194
2003-12-03,3.2465
2003-12-04,3.2193
2003-12-05,3.0456
2003-12-08,3.0578
2003-12-09,3.0915
2003-12-10,3.0670
2003-12-11,2.9823
2003-12-12,2.9697
2003-12-15,2.9915
2003-12-16,2.9463
2003-12-17,2.9140
2003-12-18,2.8949
2003-12-19,2.8854
2003-12-22,2.9058
2003-12-23,3.0102
2003-12-24,2.9398
2003-12-25,.
2003-12-26,2.8927
2003-12-29,2.9357
2003-12-30,2.9610
2003-12-31,2.9455
2004-01-01,.
2004-01-02,3.0460
2004-01-05,3.0896
2004-01-06,2.9823
2004-01-07,2.9400
2004-01-08,2.9372
2004-01-09,2.7668
2004-01-12,2.7240
2004-01-13,2.6527
2004-01-14,2.6280
2004-01-15,2.6341
2004-01-16,2.6873
2004-01-19,.
2004-01-20,2.7151
2004-01-21,2.7100
2004-01-22,2.6545
2004-01-23,2.7284
2004-01-26,2.7952
2004-01-27,2.7566
2004-01-28,2.8847
2004-01-29,2.9205
2004-01-30,2.8911
2004-02-02,2.8972
2004-02-03,2.8426
2004-02-04,2.8484
2004-02-05,2.9001
2004-02-06,2.8363
2004-02-09,2.7966
2004-02-10,2.8333
2004-02-11,2.7493
2004-02-12,2.7576
2004-02-13,2.7108
2004-02-16,.
2004-02-17,2.7011
2004-02-18,2.7164
2004-02-19,2.7004
2004-02-20,2.7547
2004-02-23,2.7134
2004-02-24,2.6885
2004-02-25,2.6577
2004-02-26,2.6718
2004-02-27,2.6440
2004-03-01,2.6368
2004-03-02,2.6890
2004-03-03,2.7204
2004-03-04,2.7026
2004-03-05,2.5249
2004-03-08,2.4224
2004-03-09,2.3583
2004-03-10,2.3579
2004-03-11,2.3726
2004-03-12,2.3894
2004-03-15,2.4029
2004-03-16,2.3385
2004-03-17,2.3368
2004-03-18,2.3863
2004-03-19,2.4257
2004-03-22,2.3785
2004-03-23,2.3605
2004-03-24,2.3567
2004-03-25,2.3646
2004-03-26,2.4594
2004-03-29,2.5201
2004-03-30,2.5415
2004-03-31,2.4919
2004-04-01,2.5407
2004-04-02,2.8020
2004-04-05,2.9360
2004-04-06,2.9191
2004-04-07,2.9204
2004-04-08,2.9523
2004-04-09,.
2004-04-12,2.9924
2004-04-13,3.1035
2004-04-14,3.2064
2004-04-15,3.2387
2004-04-16,3.1956
2004-04-19,3.2197
2004-04-20,3.2612
2004-04-21,3.3460
2004-04-22,3.3102
2004-04-23,3.4223
2004-04-26,3.4448
2004-04-27,3.4105
2004-04-28,3.4798
2004-04-29,3.5548
2004-04-30,3.5504
2004-05-03,3.5570
2004-05-04,3.5737
2004-05-05,3.6126
2004-05-06,3.6480
2004-05-07,3.8796
2004-05-10,3.9218
2004-05-11,3.9219
2004-05-12,3.9404
2004-05-13,3.9981
2004-05-14,3.9415
2004-05-17,3.8391
2004-05-18,3.8605
2004-05-19,3.9149
2004-05-20,3.8676
2004-05-21,3.9053
2004-05-24,3.9022
2004-05-25,3.8881
2004-05-26,3.8212
2004-05-27,3.7349
2004-05-28,3.7875
2004-05-31,.
2004-06-01,3.8405
2004-06-02,3.8900
2004-06-03,3.8799
2004-06-04,3.9522
2004-06-07,3.9451
2004-06-08,3.9533
2004-06-09,4.0058
2004-06-10,4.0229
2004-06-11,.
2004-06-14,4.1339
2004-06-15,3.9674
2004-06-16,3.9909
2004-06-17,3.9727
2004-06-18,3.9873
2004-06-21,3.9691
2004-06-22,3.9701
2004-06-23,3.9583
2004-06-24,3.9107
2004-06-25,3.9013
2004-06-28,4.0054
2004-06-29,3.9803
2004-06-30,3.8664
2004-07-01,3.7906
2004-07-02,3.6716
2004-07-05,.
2004-07-06,3.6602
2004-07-07,3.6510
2004-07-08,3.6316
2004-07-09,3.6254
2004-07-12,3.6055
2004-07-13,3.6315
2004-07-14,3.6523
2004-07-15,3.6656
2004-07-16,3.5592
2004-07-19,3.5491
2004-07-20,3.6510
2004-07-21,3.7262
2004-07-22,3.7232
2004-07-23,3.7088
2004-07-26,3.7480
2004-07-27,3.8576
2004-07-28,3.8547
2004-07-29,3.8312
2004-07-30,3.7423
2004-08-02,3.6886
2004-08-03,3.6532
2004-08-04,3.6430
2004-08-05,3.6187
2004-08-06,3.4014
2004-08-09,3.3807
2004-08-10,3.4425
2004-08-11,3.4345
2004-08-12,3.4101
2004-08-13,3.3674
2004-08-16,3.3842
2004-08-17,3.3286
2004-08-18,3.3227
2004-08-19,3.3016
2004-08-20,3.3280
2004-08-23,3.3682
2004-08-24,3.3737
2004-08-25,3.3839
2004-08-26,3.3412
2004-08-27,3.3360
2004-08-30,3.2980
2004-08-31,3.2222
2004-09-01,3.1971
2004-09-02,3.2540
2004-09-03,3.3875
2004-09-06,.
2004-09-07,3.3809
2004-09-08,3.2982
2004-09-09,3.2980
2004-09-10,3.2852
2004-09-13,3.2627
2004-09-14,3.2347
2004-09-15,3.2607
2004-09-16,3.1795
2004-09-17,3.2246
2004-09-20,3.1651
2004-09-21,3.1583
2004-09-22,3.1475
2004-09-23,3.1887
2004-09-24,3.2401
2004-09-27,3.2208
2004-09-28,3.2139
2004-09-29,3.2951
2004-09-30,3.3321
2004-10-01,3.3859
2004-10-04,3.3906
2004-10-05,3.3931
2004-10-06,3.4468
2004-10-07,3.4841
2004-10-08,3.3783
2004-10-11,.
2004-10-12,3.3158
2004-10-13,3.2649
2004-10-14,3.1963
2004-10-15,3.2228
2004-10-18,3.2245
2004-10-19,3.2313
2004-10-20,3.1893
2004-10-21,3.1925
2004-10-22,3.1737
2004-10-25,3.1490
2004-10-26,3.1493
2004-10-27,3.2438
2004-10-28,3.2366
2004-10-29,3.1984
2004-11-01,3.2413
2004-11-02,3.2273
2004-11-03,3.2149
2004-11-04,3.2338
2004-11-05,3.3741
2004-11-08,3.4126
2004-11-09,3.4193
2004-11-10,3.4444
2004-11-11,.
2004-11-12,3.4486
2004-11-15,3.4664
2004-11-16,3.5008
2004-11-17,3.4367
2004-11-18,3.4216
2004-11-19,3.5110
2004-11-22,3.5222
2004-11-23,3.5442
2004-11-24,3.5858
2004-11-25,.
2004-11-26,3.6257
2004-11-29,3.7020
2004-11-30,3.7026
2004-12-01,3.6994
2004-12-02,3.7209
2004-12-03,3.6045
2004-12-06,3.5549
2004-12-07,3.5455
2004-12-08,3.4718
2004-12-09,3.4793
2004-12-10,3.4774
2004-12-13,3.4921
2004-12-14,3.4897
2004-12-15,3.4558
2004-12-16,3.5377
2004-12-17,3.5810
2004-12-20,3.5990
2004-12-21,3.5875
2004-12-22,3.6091
2004-12-23,3.6107
2004-12-24,.
2004-12-27,3.6712
2004-12-28,3.6818
2004-12-29,3.7157
2004-12-30,3.6790
2004-12-31,3.6528
2005-01-03,3.6552
2005-01-04,3.7311
2005-01-05,3.7524
2005-01-06,3.7457
2005-01-07,3.7691
2005-01-10,3.7836
2005-01-11,3.7715
2005-01-12,3.7606
2005-01-13,3.7245
2005-01-14,3.7590
2005-01-17,.
2005-01-18,3.7695
2005-01-19,3.7728
2005-01-20,3.7421
2005-01-21,3.7033
2005-01-24,3.7001
2005-01-25,3.7482
2005-01-26,3.7862
2005-01-27,3.8029
2005-01-28,3.7535
2005-01-31,3.7481
2005-02-01,3.7470
2005-02-02,3.7614
2005-02-03,3.7983
2005-02-04,3.7403
2005-02-07,3.7288
2005-02-08,3.7298
2005-02-09,3.6613
2005-02-10,3.7092
2005-02-11,3.7615
2005-02-14,3.7750
2005-02-15,3.7853
2005-02-16,3.8461
2005-02-17,3.8614
2005-02-18,3.9360
2005-02-21,.
2005-02-22,3.9557
2005-02-23,3.9601
2005-02-24,3.9816
2005-02-25,3.9838
2005-02-28,4.0608
2005-03-01,4.0835
2005-03-02,4.0773
2005-03-03,4.0843
2005-03-04,4.0443
2005-03-07,4.0484
2005-03-08,4.0976
2005-03-09,4.2078
2005-03-10,4.2042
2005-03-11,4.2839
2005-03-14,4.2881
2005-03-15,4.3086
2005-03-16,4.2808
2005-03-17,4.2385
2005-03-18,4.2621
2005-03-21,4.2707
2005-03-22,4.3791
2005-03-23,4.4044
2005-03-24,4.4176
2005-03-25,.
2005-03-28,4.4541
2005-03-29,4.4304
2005-03-30,4.4047
2005-03-31,4.3322
2005-04-01,4.2771
2005-04-04,4.2661
2005-04-05,4.2747
2005-04-06,4.2344
2005-04-07,4.2636
2005-04-08,4.2954
2005-04-11,4.2741
2005-04-12,4.2090
2005-04-13,4.1754
2005-04-14,4.1236
2005-04-15,4.0337
2005-04-18,3.9985
2005-04-19,3.9273
2005-04-20,3.9296
2005-04-21,4.0196
2005-04-22,3.9998
2005-04-25,4.0021
2005-04-26,4.0253
2005-04-27,3.9982
2005-04-28,3.9335
2005-04-29,3.9678
2005-05-02,3.9610
2005-05-03,3.9793
2005-05-04,3.9613
2005-05-05,3.9212
2005-05-06,4.0360
2005-05-09,4.0899
2005-05-10,4.0456
2005-05-11,4.0245
2005-05-12,3.9929
2005-05-13,3.9508
2005-05-16,3.9475
2005-05-17,3.9363
2005-05-18,3.8929
2005-05-19,3.9424
2005-05-20,3.9855
2005-05-23,3.9484
2005-05-24,3.8989
2005-05-25,3.9217
2005-05-26,3.9300
2005-05-27,3.9352
2005-05-30,.
2005-05-31,3.8688
2005-06-01,3.7502
2005-06-02,3.7311
2005-06-03,3.7984
2005-06-06,3.8058
2005-06-07,3.7722
2005-06-08,3.8043
2005-06-09,3.8416
2005-06-10,3.9292
2005-06-13,3.9771
2005-06-14,4.0051
2005-06-15,4.0168
2005-06-16,3.9943
2005-06-17,4.0005
2005-06-20,4.0147
2005-06-21,3.9774
2005-06-22,3.8754
2005-06-23,3.8565
2005-06-24,3.8078
2005-06-27,3.7786
2005-06-28,3.8315
2005-06-29,3.8511
2005-06-30,3.8192
2005-07-01,3.9238
2005-07-04,.
2005-07-05,3.9982
2005-07-06,3.9879
2005-07-07,3.9486
2005-07-08,4.0050
2005-07-11,4.0295
2005-07-12,4.0691
2005-07-13,4.0917
2005-07-14,4.1118
2005-07-15,4.1171
2005-07-18,4.1459
2005-07-19,4.1224
2005-07-20,4.1179
2005-07-21,4.1939
2005-07-22,4.1607
2005-07-25,4.1686
2005-07-26,4.1658
2005-07-27,4.1922
2005-07-28,4.1488
2005-07-29,4.2180
2005-08-01,4.2601
2005-08-02,4.2764
2005-08-03,4.2453
2005-08-04,4.2581
2005-08-05,4.3303
2005-08-08,4.3831
2005-08-09,4.3690
2005-08-10,4.3535
2005-08-11,4.3036
2005-08-12,4.2332
2005-08-15,4.2478
2005-08-16,4.1995
2005-08-17,4.2300
2005-08-18,4.1748
2005-08-19,4.1675
2005-08-22,4.1672
2005-08-23,4.1500
2005-08-24,4.1537
2005-08-25,4.1419
2005-08-26,4.1641
2005-08-29,4.1673
2005-08-30,4.1210
2005-08-31,3.9568
2005-09-01,3.8922
2005-09-02,3.8686
2005-09-05,.
2005-09-06,3.9112
2005-09-07,3.9650
2005-09-08,3.9831
2005-09-09,3.9821
2005-09-12,4.0260
2005-09-13,3.9926
2005-09-14,4.0154
2005-09-15,4.0493
2005-09-16,4.1106
2005-09-19,4.0915
2005-09-20,4.1137
2005-09-21,4.0866
2005-09-22,4.0683
2005-09-23,4.1428
2005-09-26,4.2064
2005-09-27,4.2367
2005-09-28,4.2347
2005-09-29,4.2713
2005-09-30,4.3350
2005-10-03,4.3925
2005-10-04,4.3940
2005-10-05,4.3837
2005-10-06,4.3826
2005-10-07,4.3724
2005-10-10,.
2005-10-11,4.4008
2005-10-12,4.4363
2005-10-13,4.4510
2005-10-14,4.4614
2005-10-17,4.4722
2005-10-18,4.4503
2005-10-19,4.4221
2005-10-20,4.4179
2005-10-21,4.3548
2005-10-24,4.3856
2005-10-25,4.4655
2005-10-26,4.5462
2005-10-27,4.5320
2005-10-28,4.5494
2005-10-31,4.5488
2005-11-01,4.5624
2005-11-02,4.5932
2005-11-03,4.6365
2005-11-04,4.6596
2005-11-07,4.6637
2005-11-08,4.6049
2005-11-09,4.6538
2005-11-10,4.5977
2005-11-11,.
2005-11-14,4.6387
2005-11-15,4.6101
2005-11-16,4.5349
2005-11-17,4.4822
2005-11-18,4.4910
2005-11-21,4.4639
2005-11-22,4.4131
2005-11-23,4.4547
2005-11-24,.
2005-11-25,4.4177
2005-11-28,4.3928
2005-11-29,4.4586
2005-11-30,4.4929
2005-12-01,4.5278
2005-12-02,4.5348
2005-12-05,4.5716
2005-12-06,4.5061
2005-12-07,4.5119
2005-12-08,4.4535
2005-12-09,4.5177
2005-12-12,4.5567
2005-12-13,4.5494
2005-12-14,4.4749
2005-12-15,4.4781
2005-12-16,4.4614
2005-12-19,4.4635
2005-12-20,4.4866
2005-12-21,4.5254
2005-12-22,4.4818
2005-12-23,4.4180
2005-12-26,.
2005-12-27,4.3835
2005-12-28,4.4082
2005-12-29,4.4124
2005-12-30,4.4310
2006-01-02,.
2006-01-03,4.3854
2006-01-04,4.3377
2006-01-05,4.3219
2006-01-06,4.3375
2006-01-09,4.3362
2006-01-10,4.3707
2006-01-11,4.4042
2006-01-12,4.3616
2006-01-13,4.2927
2006-01-16,.
2006-01-17,4.2558
2006-01-18,4.2487
2006-01-19,4.2804
2006-01-20,4.2768
2006-01-23,4.2647
2006-01-24,4.2815
2006-01-25,4.3744
2006-01-26,4.4151
2006-01-27,4.4287
2006-01-30,4.4462
2006-01-31,4.4476
2006-02-01,4.4928
2006-02-02,4.5103
2006-02-03,4.5063
2006-02-06,4.5231
2006-02-07,4.5356
2006-02-08,4.5642
2006-02-09,4.5710
2006-02-10,4.6162
2006-02-13,4.6111
2006-02-14,4.6341
2006-02-15,4.6326
2006-02-16,4.6252
2006-02-17,4.5809
2006-02-20,.
2006-02-21,4.6076
2006-02-22,4.5896
2006-02-23,4.6236
2006-02-24,4.6432
2006-02-27,4.6586
2006-02-28,4.6126
2006-03-01,4.6207
2006-03-02,4.6644
2006-03-03,4.7049
2006-03-06,4.7502
2006-03-07,4.7639
2006-03-08,4.7536
2006-03-09,4.7492
2006-03-10,4.7669
2006-03-13,4.7804
2006-03-14,4.7006
2006-03-15,4.6928
2006-03-16,4.6029
2006-03-17,4.5980
2006-03-20,4.5801
2006-03-21,4.6340
2006-03-22,4.6519
2006-03-23,4.6809
2006-03-24,4.6274
2006-03-27,4.6443
2006-03-28,4.7312
2006-03-29,4.7718
2006-03-30,4.8202
2006-03-31,4.8247
2006-04-03,4.8503
2006-04-04,4.8360
2006-04-05,4.7998
2006-04-06,4.8267
2006-04-07,4.8876
2006-04-10,4.9012
2006-04-11,4.8749
2006-04-12,4.9044
2006-04-13,4.9680
2006-04-14,.
2006-04-17,4.9382
2006-04-18,4.8786
2006-04-19,4.8946
2006-04-20,4.9021
2006-04-21,4.8930
2006-04-24,4.8715
2006-04-25,4.9311
2006-04-26,4.9838
2006-04-27,4.9384
2006-04-28,4.8929
2006-05-01,4.9418
2006-05-02,4.9355
2006-05-03,4.9618
2006-05-04,4.9822
2006-05-05,4.9504
2006-05-08,4.9563
2006-05-09,4.9568
2006-05-10,4.9647
2006-05-11,4.9835
2006-05-12,5.0175
2006-05-15,4.9938
2006-05-16,4.9438
2006-05-17,4.9771
2006-05-18,4.9144
2006-05-19,4.9076
2006-05-22,4.8930
2006-05-23,4.9160
2006-05-24,4.8884
2006-05-25,4.9179
2006-05-26,4.9045
2006-05-29,.
2006-05-30,4.9369
2006-05-31,4.9906
2006-06-01,4.9966
2006-06-02,4.8852
2006-06-05,4.9002
2006-06-06,4.9036
2006-06-07,4.9290
2006-06-08,4.9179
2006-06-09,4.9088
2006-06-12,4.9170
2006-06-13,4.9000
2006-06-14,4.9888
2006-06-15,5.0547
2006-06-16,5.1040
2006-06-19,5.1330
2006-06-20,5.1468
2006-06-21,5.1584
2006-06-22,5.1990
2006-06-23,5.2390
2006-06-26,5.2539
2006-06-27,5.2204
2006-06-28,5.2486
2006-06-29,5.1996
2006-06-30,5.1278
2006-07-03,5.1142
2006-07-04,.
2006-07-05,5.1840
2006-07-06,5.1663
2006-07-07,5.1164
2006-07-10,5.1004
2006-07-11,5.0744
2006-07-12,5.0736
2006-07-13,5.0341
2006-07-14,5.0027
2006-07-17,5.0049
2006-07-18,5.0623
2006-07-19,4.9943
2006-07-20,4.9411
2006-07-21,4.9446
2006-07-24,4.9443
2006-07-25,4.9614
2006-07-26,4.9322
2006-07-27,4.9189
2006-07-28,4.8543
2006-07-31,4.8281
2006-08-01,4.8087
2006-08-02,4.7834
2006-08-03,4.7867
2006-08-04,4.7286
2006-08-07,4.7389
2006-08-08,4.7249
2006-08-09,4.7287
2006-08-10,4.7349
2006-08-11,4.7817
2006-08-14,4.8276
2006-08-15,4.7710
2006-08-16,4.6950
2006-08-17,4.6854
2006-08-18,4.6513
2006-08-21,4.6285
2006-08-22,4.6211
2006-08-23,4.6317
2006-08-24,4.6298
2006-08-25,4.6158
2006-08-28,4.6227
2006-08-29,4.6164
2006-08-30,4.5909
2006-08-31,4.5533
2006-09-01,4.5339
2006-09-04,.
2006-09-05,4.5732
2006-09-06,4.5965
2006-09-07,4.6024
2006-09-08,4.5872
2006-09-11,4.6156
2006-09-12,4.6039
2006-09-13,4.5899
2006-09-14,4.6201
2006-09-15,4.6440
2006-09-18,4.6635
2006-09-19,4.5922
2006-09-20,4.5865
2006-09-21,4.4901
2006-09-22,4.4291
2006-09-25,4.3777
2006-09-26,4.4050
2006-09-27,4.4141
2006-09-28,4.4355
2006-09-29,4.4615
2006-10-02,4.4385
2006-10-03,4.4323
2006-10-04,4.3708
2006-10-05,4.3994
2006-10-06,4.4905
2006-10-09,.
2006-10-10,4.5667
2006-10-11,4.6124
2006-10-12,4.6175
2006-10-13,4.6402
2006-10-16,4.6266
2006-10-17,4.6026
2006-10-18,4.5901
2006-10-19,4.6048
2006-10-20,4.6097
2006-10-23,4.6479
2006-10-24,4.6584
2006-10-25,4.6103
2006-10-26,4.5497
2006-10-27,4.4840
2006-10-30,4.4695
2006-10-31,4.4033
2006-11-01,4.3338
2006-11-02,4.3517
2006-11-03,4.4817
2006-11-06,4.5055
2006-11-07,4.4626
2006-11-08,4.4324
2006-11-09,4.4230
2006-11-10,4.3894
2006-11-13,4.4074
2006-11-14,4.3797
2006-11-15,4.4313
2006-11-16,4.4901
2006-11-17,4.4370
2006-11-20,4.4188
2006-11-21,4.4008
2006-11-22,4.3920
2006-11-23,.
2006-11-24,4.3723
2006-11-27,4.3558
2006-11-28,4.3193
2006-11-29,4.3239
2006-11-30,4.2687
2006-12-01,4.1907
2006-12-04,4.1665
2006-12-05,4.1668
2006-12-06,4.2148
2006-12-07,4.2289
2006-12-08,4.3173
2006-12-11,4.3132
2006-12-12,4.2737
2006-12-13,4.3543
2006-12-14,4.4003
2006-12-15,4.4146
2006-12-18,4.4191
2006-12-19,4.4170
2006-12-20,4.4204
2006-12-21,4.3715
2006-12-22,4.4250
2006-12-25,.
2006-12-26,4.4232
2006-12-27,4.4750
2006-12-28,4.5285
2006-12-29,4.5542
2007-01-01,.
2007-01-02,4.5348
2007-01-03,4.5048
2007-01-04,4.4478
2007-01-05,4.4690
2007-01-08,4.4837
2007-01-09,4.4862
2007-01-10,4.5130
2007-01-11,4.5676
2007-01-12,4.6032
2007-01-15,.
2007-01-16,4.5924
2007-01-17,4.6296
2007-01-18,4.6083
2007-01-19,4.6321
2007-01-22,4.6201
2007-01-23,4.6591
2007-01-24,4.6639
2007-01-25,4.7130
2007-01-26,4.7378
2007-01-29,4.7535
2007-01-30,4.7400
2007-01-31,4.6909
2007-02-01,4.6991
2007-02-02,4.6885
2007-02-05,4.6637
2007-02-06,4.6223
2007-02-07,4.5896
2007-02-08,4.5758
2007-02-09,4.6177
2007-02-12,4.6415
2007-02-13,4.6571
2007-02-14,4.5808
2007-02-15,4.5304
2007-02-16,4.5109
2007-02-19,.
2007-02-20,4.4930
2007-02-21,4.5027
2007-02-22,4.5411
2007-02-23,4.4957
2007-02-26,4.4371
2007-02-27,4.2729
2007-02-28,4.2896
2007-03-01,4.2781
2007-03-02,4.2259
2007-03-05,4.2085
2007-03-06,4.2308
2007-03-07,4.1996
2007-03-08,4.1994
2007-03-09,4.2920
2007-03-12,4.2798
2007-03-13,4.2023
2007-03-14,4.2049
2007-03-15,4.2268
2007-03-16,4.2470
2007-03-19,4.2770
2007-03-20,4.2642
2007-03-21,4.2213
2007-03-22,4.2640
2007-03-23,4.2938
2007-03-26,4.2745
2007-03-27,4.2804
2007-03-28,4.2746
2007-03-29,4.2986
2007-03-30,4.3172
2007-04-02,4.3233
2007-04-03,4.3496
2007-04-04,4.3358
2007-04-05,4.3560
2007-04-06,4.4556
2007-04-09,4.4746
2007-04-10,4.4581
2007-04-11,4.4714
2007-04-12,4.4774
2007-04-13,4.5111
2007-04-16,4.5017
2007-04-17,4.4469
2007-04-18,4.3995
2007-04-19,4.3961
2007-04-20,4.3993
2007-04-23,4.3749
2007-04-24,4.3378
2007-04-25,4.3682
2007-04-26,4.4121
2007-04-27,4.4261
2007-04-30,4.3638
2007-05-01,4.3725
2007-05-02,4.3901
2007-05-03,4.4372
2007-05-04,4.4185
2007-05-07,4.4194
2007-05-08,4.4172
2007-05-09,4.4652
2007-05-10,4.4540
2007-05-11,4.4790
2007-05-14,4.5100
2007-05-15,4.5369
2007-05-16,4.5439
2007-05-17,4.6023
2007-05-18,4.6609
2007-05-21,4.6541
2007-05-22,4.6814
2007-05-23,4.7028
2007-05-24,4.6997
2007-05-25,4.7102
2007-05-28,.
2007-05-29,4.7319
2007-05-30,4.7487
2007-05-31,4.7888
2007-06-01,4.8613
2007-06-04,4.8690
2007-06-05,4.9127
2007-06-06,4.8999
2007-06-07,4.9971
2007-06-08,5.0229
2007-06-11,5.0404
2007-06-12,5.1428
2007-06-13,5.1342
2007-06-14,5.1659
2007-06-15,5.1276
2007-06-18,5.1060
2007-06-19,5.0367
2007-06-20,5.0605
2007-06-21,5.0639
2007-06-22,5.0287
2007-06-25,4.9551
2007-06-26,4.9440
2007-06-27,4.9225
2007-06-28,4.9608
2007-06-29,4.8850
2007-07-02,4.8290
2007-07-03,4.8480
2007-07-04,.
2007-07-05,4.9390
2007-07-06,4.9817
2007-07-09,4.9606
2007-07-10,4.8310
2007-07-11,4.8403
2007-07-12,4.8846
2007-07-13,4.8773
2007-07-16,4.8228
2007-07-17,4.8394
2007-07-18,4.7737
2007-07-19,4.7818
2007-07-20,4.7005
2007-07-23,4.6921
2007-07-24,4.6452
2007-07-25,4.6164
2007-07-26,4.4457
2007-07-27,4.4116
2007-07-30,4.4288
2007-07-31,4.3941
2007-08-01,4.3798
2007-08-02,4.3958
2007-08-03,4.3192
2007-08-06,4.2939
2007-08-07,4.3630
2007-08-08,4.4656
2007-08-09,4.3975
2007-08-10,4.4006
2007-08-13,4.3902
2007-08-14,4.3322
2007-08-15,4.2660
2007-08-16,4.1435
2007-08-17,4.2482
2007-08-20,4.2950
2007-08-21,4.2657
2007-08-22,4.3387
2007-08-23,4.3585
2007-08-24,4.3941
2007-08-27,4.3346
2007-08-28,4.1716
2007-08-29,4.1801
2007-08-30,4.1493
2007-08-31,4.1919
2007-09-03,.
2007-09-04,4.1943
2007-09-05,4.0651
2007-09-06,4.0606
2007-09-07,3.9009
2007-09-10,3.8375
2007-09-11,3.8916
2007-09-12,3.9320
2007-09-13,4.0426
2007-09-14,4.0485
2007-09-17,4.0708
2007-09-18,4.0444
2007-09-19,4.0584
2007-09-20,4.2030
2007-09-21,4.2116
2007-09-24,4.2112
2007-09-25,4.1735
2007-09-26,4.1691
2007-09-27,4.1331
2007-09-28,4.1323
2007-10-01,4.1295
2007-10-02,4.0850
2007-10-03,4.0970
2007-10-04,4.0768
2007-10-05,4.1789
2007-10-08,.
2007-10-09,4.2285
2007-10-10,4.2363
2007-10-11,4.2255
2007-10-12,4.2775
2007-10-15,4.2625
2007-10-16,4.1913
2007-10-17,4.0657
2007-10-18,4.0060
2007-10-19,3.8852
2007-10-22,3.8776
2007-10-23,3.8563
2007-10-24,3.7951
2007-10-25,3.7803
2007-10-26,3.8025
2007-10-29,3.8025
2007-10-30,3.8138
2007-10-31,3.9161
2007-11-01,3.8138
2007-11-02,3.7244
2007-11-05,3.7488
2007-11-06,3.7762
2007-11-07,3.7268
2007-11-08,3.6413
2007-11-09,3.5978
2007-11-12,.
2007-11-13,3.6537
2007-11-14,3.6854
2007-11-15,3.5502
2007-11-16,3.4972
2007-11-19,3.3679
2007-11-20,3.3134
2007-11-21,3.2247
2007-11-22,.
2007-11-23,3.2375
2007-11-26,3.0657
2007-11-27,3.1463
2007-11-28,3.2796
2007-11-29,3.2272
2007-11-30,3.2201
2007-12-03,3.0958
2007-12-04,3.0547
2007-12-05,3.0515
2007-12-06,3.1532
2007-12-07,3.2791
2007-12-10,3.3371
2007-12-11,3.1665
2007-12-12,3.2310
2007-12-13,3.3772
2007-12-14,3.5059
2007-12-17,3.4777
2007-12-18,3.4160
2007-12-19,3.3455
2007-12-20,3.3002
2007-12-21,3.4172
2007-12-24,3.4711
2007-12-25,.
2007-12-26,3.5260
2007-12-27,3.4407
2007-12-28,3.3186
2007-12-31,3.2165
2008-01-01,.
2008-01-02,3.0194
2008-01-03,2.9405
2008-01-04,2.8416
2008-01-07,2.8026
2008-01-08,2.7837
2008-01-09,2.7190
2008-01-10,2.7580
2008-01-11,2.6460
2008-01-14,2.6154
2008-01-15,2.5313
2008-01-16,2.5159
2008-01-17,2.4307
2008-01-18,2.3778
2008-01-21,.
2008-01-22,2.1754
